,obj_from,obj_to,trip_start,location_from,location_to,distance_kms,trip_end,trip_obj,trip_code
923,<scheduling.Location.Location object at 0x000001CE24685160>,<scheduling.Location.Location object at 0x000001CE22010970>,2019-12-03 05:00:00,DARWIN,ADELAIDE,2612.394572789372,2019-12-03 09:00:00,<scheduling.Trip.Trip object at 0x000001CE2460C610>,DAR|ADE
924,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE22010280>,2019-12-03 15:30:00,MELBOURNE,CAIRNS,2323.889342902348,2019-12-03 19:00:00,<scheduling.Trip.Trip object at 0x000001CE2460C5E0>,MEL|CAI
925,<scheduling.Location.Location object at 0x000001CE22010970>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-12-03 18:00:00,ADELAIDE,SYDNEY,1186.8780338759996,2019-12-03 19:45:00,<scheduling.Trip.Trip object at 0x000001CE2460C670>,ADE|SYD
926,<scheduling.Location.Location object at 0x000001CE22010970>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-12-04 08:30:00,ADELAIDE,MELBOURNE,661.9051156831922,2019-12-04 09:30:00,<scheduling.Trip.Trip object at 0x000001CE2460C7C0>,ADE|MEL
927,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE22010970>,2019-12-04 12:00:00,BRISBANE,ADELAIDE,1609.6533659656043,2019-12-04 14:30:00,<scheduling.Trip.Trip object at 0x000001CE2460C790>,BRI|ADE
928,<scheduling.Location.Location object at 0x000001CE24685280>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-12-04 15:00:00,NEWCASTLE,MELBOURNE,823.9077196738725,2019-12-04 16:15:00,<scheduling.Trip.Trip object at 0x000001CE2460C8E0>,NEW|MEL
929,<scheduling.Location.Location object at 0x000001CE24683B20>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-12-04 19:00:00,KOWANYAMA,SYDNEY,2224.457866157613,2019-12-04 22:30:00,<scheduling.Trip.Trip object at 0x000001CE2460C970>,KOW|SYD
930,<scheduling.Location.Location object at 0x000001CE24683760>,<scheduling.Location.Location object at 0x000001CE24685EE0>,2019-12-04 19:30:00,GERALDTON,MOUNT_GAMBIER,2601.195752361659,2019-12-04 23:30:00,<scheduling.Trip.Trip object at 0x000001CE2460C940>,GER|MOU
931,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE24683400>,2019-12-04 20:00:00,MELBOURNE,ROMA,1302.8097016206364,2019-12-04 22:00:00,<scheduling.Trip.Trip object at 0x000001CE2460C9D0>,MEL|ROM
932,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE24685760>,2019-12-04 22:00:00,MELBOURNE,KING_ISLAND,245.0807860885277,2019-12-04 22:30:00,<scheduling.Trip.Trip object at 0x000001CE2460CB20>,MEL|KIN
933,<scheduling.Location.Location object at 0x000001CE24683DC0>,<scheduling.Location.Location object at 0x000001CE220108E0>,2019-12-05 01:00:00,LOCKHART_RIVER,PERTH,3515.373793790089,2019-12-05 06:30:00,<scheduling.Trip.Trip object at 0x000001CE2460CAF0>,LOC|PER
934,<scheduling.Location.Location object at 0x000001CE24683B80>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-12-05 05:30:00,GROOTE_EYLANDT,BRISBANE,2276.392300917011,2019-12-05 09:00:00,<scheduling.Trip.Trip object at 0x000001CE2460CB80>,GRO|BRI
935,<scheduling.Location.Location object at 0x000001CE246851C0>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-12-05 08:30:00,HOBART,SYDNEY,1079.2766700104116,2019-12-05 10:15:00,<scheduling.Trip.Trip object at 0x000001CE2460CE50>,HOB|SYD
936,<scheduling.Location.Location object at 0x000001CE22010970>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-12-05 11:30:00,ADELAIDE,BRISBANE,1609.6533659656043,2019-12-05 14:00:00,<scheduling.Trip.Trip object at 0x000001CE2460CFD0>,ADE|BRI
937,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-12-05 12:30:00,SYDNEY,MELBOURNE,742.9951738623648,2019-12-05 13:45:00,<scheduling.Trip.Trip object at 0x000001CE2460CDC0>,SYD|MEL
938,<scheduling.Location.Location object at 0x000001CE246852E0>,<scheduling.Location.Location object at 0x000001CE24685040>,2019-12-06 10:30:00,MACKAY,CANBERRA,1606.9506282207883,2019-12-06 13:00:00,<scheduling.Trip.Trip object at 0x000001CE245FA1C0>,MAC|CAN
939,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-12-06 13:00:00,MELBOURNE,BRISBANE,1376.6543043929948,2019-12-06 15:00:00,<scheduling.Trip.Trip object at 0x000001CE245FA160>,MEL|BRI
940,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE24685520>,2019-12-07 12:00:00,MELBOURNE,WAGGA_WAGGA,371.4325718429025,2019-12-07 12:30:00,<scheduling.Trip.Trip object at 0x000001CE245FA0A0>,MEL|WAG
941,<scheduling.Location.Location object at 0x000001CE24685400>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-12-08 02:30:00,DUBBO,MELBOURNE,705.154962235552,2019-12-08 03:30:00,<scheduling.Trip.Trip object at 0x000001CE245FA190>,DUB|MEL
942,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-12-08 05:00:00,MELBOURNE,SYDNEY,742.9951738623648,2019-12-08 06:15:00,<scheduling.Trip.Trip object at 0x000001CE245FA0D0>,MEL|SYD
943,<scheduling.Location.Location object at 0x000001CE22010970>,<scheduling.Location.Location object at 0x000001CE24685220>,2019-12-08 08:00:00,ADELAIDE,LAUNCESTON,1054.6394779861355,2019-12-08 09:30:00,<scheduling.Trip.Trip object at 0x000001CE245FA130>,ADE|LAU
944,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-12-08 08:00:00,MELBOURNE,SYDNEY,742.9951738623648,2019-12-08 09:15:00,<scheduling.Trip.Trip object at 0x000001CE245FA040>,MEL|SYD
945,<scheduling.Location.Location object at 0x000001CE24683160>,<scheduling.Location.Location object at 0x000001CE246834C0>,2019-12-09 10:00:00,PROSERPINE,KUNUNURRA,2162.1222739726913,2019-12-09 13:15:00,<scheduling.Trip.Trip object at 0x000001CE245FA2B0>,PRO|KUN
946,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE220108E0>,2019-12-09 11:30:00,SYDNEY,PERTH,3310.5695347659,2019-12-09 16:30:00,<scheduling.Trip.Trip object at 0x000001CE245FA280>,SYD|PER
947,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-12-10 06:00:00,BRISBANE,SYDNEY,699.725356900864,2019-12-10 07:00:00,<scheduling.Trip.Trip object at 0x000001CE245FA3D0>,BRI|SYD
948,<scheduling.Location.Location object at 0x000001CE24685940>,<scheduling.Location.Location object at 0x000001CE24685160>,2019-12-10 09:30:00,MOUNT_ISA,DARWIN,1294.7886238022616,2019-12-10 11:30:00,<scheduling.Trip.Trip object at 0x000001CE245FA3A0>,MOU|DAR
949,<scheduling.Location.Location object at 0x000001CE22010970>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-12-10 20:00:00,ADELAIDE,MELBOURNE,661.9051156831922,2019-12-10 21:00:00,<scheduling.Trip.Trip object at 0x000001CE245FA430>,ADE|MEL
950,<scheduling.Location.Location object at 0x000001CE22010280>,<scheduling.Location.Location object at 0x000001CE24685040>,2019-12-10 21:30:00,CAIRNS,CANBERRA,2107.079863583048,2019-12-11 00:45:00,<scheduling.Trip.Trip object at 0x000001CE245FA4C0>,CAI|CAN
951,<scheduling.Location.Location object at 0x000001CE24683B80>,<scheduling.Location.Location object at 0x000001CE24685100>,2019-12-11 07:30:00,GROOTE_EYLANDT,TOWNSVILLE,1244.5010363177016,2019-12-11 09:30:00,<scheduling.Trip.Trip object at 0x000001CE245FA550>,GRO|TOW
952,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE246856A0>,2019-12-12 13:00:00,MELBOURNE,KARRATHA,3312.7108997500063,2019-12-12 18:00:00,<scheduling.Trip.Trip object at 0x000001CE245FA6A0>,MEL|KAR
953,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE246854C0>,2019-12-12 15:30:00,SYDNEY,PORT_LINCOLN,1428.1904725691675,2019-12-12 17:45:00,<scheduling.Trip.Trip object at 0x000001CE245FA730>,SYD|POR
954,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-12-12 18:00:00,BRISBANE,SYDNEY,699.725356900864,2019-12-12 19:00:00,<scheduling.Trip.Trip object at 0x000001CE245FA7C0>,BRI|SYD
955,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE24685CA0>,2019-12-13 02:00:00,BRISBANE,NEWMAN,3361.915260703536,2019-12-13 07:15:00,<scheduling.Trip.Trip object at 0x000001CE245FA850>,BRI|NEW
956,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-12-13 09:00:00,BRISBANE,MELBOURNE,1376.6543043929948,2019-12-13 11:00:00,<scheduling.Trip.Trip object at 0x000001CE245FA820>,BRI|MEL
957,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE24685520>,2019-12-13 14:30:00,BRISBANE,WAGGA_WAGGA,1005.5558494171155,2019-12-13 16:00:00,<scheduling.Trip.Trip object at 0x000001CE245FA970>,BRI|WAG
958,<scheduling.Location.Location object at 0x000001CE24685460>,<scheduling.Location.Location object at 0x000001CE22010970>,2019-12-14 02:00:00,ALBURY,ADELAIDE,774.3373727549871,2019-12-14 03:15:00,<scheduling.Trip.Trip object at 0x000001CE245FAA00>,ALB|ADE
959,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-12-14 14:30:00,SYDNEY,BRISBANE,699.725356900864,2019-12-14 15:30:00,<scheduling.Trip.Trip object at 0x000001CE245FA9D0>,SYD|BRI
960,<scheduling.Location.Location object at 0x000001CE246839A0>,<scheduling.Location.Location object at 0x000001CE246856A0>,2019-12-14 19:30:00,CHARLEVILLE,KARRATHA,3068.87372787994,2019-12-15 00:15:00,<scheduling.Trip.Trip object at 0x000001CE245FAB20>,CHA|KAR
961,<scheduling.Location.Location object at 0x000001CE24685520>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-12-15 00:30:00,WAGGA_WAGGA,MELBOURNE,371.4325718429025,2019-12-15 01:00:00,<scheduling.Trip.Trip object at 0x000001CE245FAAF0>,WAG|MEL
962,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE24685BE0>,2019-12-15 01:30:00,BRISBANE,PORT_MACQUARIE,442.09545217577204,2019-12-15 02:15:00,<scheduling.Trip.Trip object at 0x000001CE245FAC40>,BRI|POR
963,<scheduling.Location.Location object at 0x000001CE22010970>,<scheduling.Location.Location object at 0x000001CE22010280>,2019-12-15 07:30:00,ADELAIDE,CAIRNS,2125.9257052725593,2019-12-15 10:45:00,<scheduling.Trip.Trip object at 0x000001CE245FAE50>,ADE|CAI
964,<scheduling.Location.Location object at 0x000001CE24685220>,<scheduling.Location.Location object at 0x000001CE246851C0>,2019-12-15 08:30:00,LAUNCESTON,HOBART,145.4478036087029,2019-12-15 08:45:00,<scheduling.Trip.Trip object at 0x000001CE245FAFD0>,LAU|HOB
965,<scheduling.Location.Location object at 0x000001CE22010280>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-12-15 16:00:00,CAIRNS,BRISBANE,1388.7478329891142,2019-12-15 18:15:00,<scheduling.Trip.Trip object at 0x000001CE245FADC0>,CAI|BRI
966,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE24683220>,2019-12-16 17:30:00,SYDNEY,BATHURST_ISLAND,3205.271134995143,2019-12-16 22:30:00,<scheduling.Trip.Trip object at 0x000001CE245FC1C0>,SYD|BAT
967,<scheduling.Location.Location object at 0x000001CE24685340>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-12-16 21:00:00,ROCKHAMPTON,MELBOURNE,1663.8437328486832,2019-12-16 23:30:00,<scheduling.Trip.Trip object at 0x000001CE245FC160>,ROC|MEL
968,<scheduling.Location.Location object at 0x000001CE24685460>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-12-17 04:00:00,ALBURY,BRISBANE,1114.6146566016341,2019-12-17 05:45:00,<scheduling.Trip.Trip object at 0x000001CE245FC0A0>,ALB|BRI
969,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE24685B20>,2019-12-17 04:30:00,BRISBANE,PORT_HEDLAND,3577.084904034143,2019-12-17 10:00:00,<scheduling.Trip.Trip object at 0x000001CE245FC190>,BRI|POR
970,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE220108E0>,2019-12-17 05:30:00,SYDNEY,PERTH,3310.5695347659,2019-12-17 10:30:00,<scheduling.Trip.Trip object at 0x000001CE245FC0D0>,SYD|PER
971,<scheduling.Location.Location object at 0x000001CE220108E0>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-12-17 12:30:00,PERTH,MELBOURNE,2727.6686418350764,2019-12-17 16:45:00,<scheduling.Trip.Trip object at 0x000001CE245FC130>,PER|MEL
972,<scheduling.Location.Location object at 0x000001CE24685AC0>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-12-18 21:30:00,EMERALD,SYDNEY,1158.2018142049649,2019-12-18 23:15:00,<scheduling.Trip.Trip object at 0x000001CE245FC220>,EME|SYD
973,<scheduling.Location.Location object at 0x000001CE24685160>,<scheduling.Location.Location object at 0x000001CE246832E0>,2019-12-19 03:30:00,DARWIN,PARABURDOO,1829.69149342489,2019-12-19 06:15:00,<scheduling.Trip.Trip object at 0x000001CE245FC1F0>,DAR|PAR
974,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-12-20 19:00:00,BRISBANE,SYDNEY,699.725356900864,2019-12-20 20:00:00,<scheduling.Trip.Trip object at 0x000001CE245FC280>,BRI|SYD
975,<scheduling.Location.Location object at 0x000001CE246850A0>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-12-21 10:00:00,GOLD_COAST,BRISBANE,69.80720301457482,2019-12-21 10:00:00,<scheduling.Trip.Trip object at 0x000001CE245FC310>,GOL|BRI
976,<scheduling.Location.Location object at 0x000001CE24685E80>,<scheduling.Location.Location object at 0x000001CE24685040>,2019-12-21 17:00:00,ORANGE,CANBERRA,253.98809667090424,2019-12-21 17:30:00,<scheduling.Trip.Trip object at 0x000001CE245FC460>,ORA|CAN
977,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE246837C0>,2019-12-22 07:30:00,SYDNEY,MANINGRIDA,2950.3667891382393,2019-12-22 12:00:00,<scheduling.Trip.Trip object at 0x000001CE245FC430>,SYD|MAN
978,<scheduling.Location.Location object at 0x000001CE24683820>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-12-22 08:00:00,WEIPA,SYDNEY,2504.008114066562,2019-12-22 11:45:00,<scheduling.Trip.Trip object at 0x000001CE245FC4C0>,WEI|SYD
979,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE220108E0>,2019-12-22 11:00:00,BRISBANE,PERTH,3612.8939527904654,2019-12-22 16:30:00,<scheduling.Trip.Trip object at 0x000001CE245FC550>,BRI|PER
980,<scheduling.Location.Location object at 0x000001CE22010970>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-12-22 16:30:00,ADELAIDE,BRISBANE,1609.6533659656043,2019-12-22 19:00:00,<scheduling.Trip.Trip object at 0x000001CE245FC6A0>,ADE|BRI
981,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-12-23 04:00:00,MELBOURNE,SYDNEY,742.9951738623648,2019-12-23 05:15:00,<scheduling.Trip.Trip object at 0x000001CE245FC730>,MEL|SYD
982,<scheduling.Location.Location object at 0x000001CE24685040>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-12-24 01:00:00,CANBERRA,MELBOURNE,437.4806470107659,2019-12-24 01:45:00,<scheduling.Trip.Trip object at 0x000001CE245FC700>,CAN|MEL
983,<scheduling.Location.Location object at 0x000001CE24685160>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-12-24 10:00:00,DARWIN,SYDNEY,3131.757291009249,2019-12-24 14:45:00,<scheduling.Trip.Trip object at 0x000001CE245FC790>,DAR|SYD
984,<scheduling.Location.Location object at 0x000001CE246850A0>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-12-24 10:30:00,GOLD_COAST,SYDNEY,654.4404671199052,2019-12-24 11:30:00,<scheduling.Trip.Trip object at 0x000001CE245FC820>,GOL|SYD
985,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE24685AC0>,2019-12-24 12:30:00,MELBOURNE,EMERALD,1617.0901263796684,2019-12-24 15:00:00,<scheduling.Trip.Trip object at 0x000001CE245FC8B0>,MEL|EME
986,<scheduling.Location.Location object at 0x000001CE22010970>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-12-24 14:00:00,ADELAIDE,MELBOURNE,661.9051156831922,2019-12-24 15:00:00,<scheduling.Trip.Trip object at 0x000001CE245FC940>,ADE|MEL
987,<scheduling.Location.Location object at 0x000001CE22010A90>,<scheduling.Location.Location object at 0x000001CE220101C0>,2019-12-24 18:30:00,MELBOURNE,BRISBANE,1376.6543043929948,2019-12-24 20:30:00,<scheduling.Trip.Trip object at 0x000001CE245FC9D0>,MEL|BRI
988,<scheduling.Location.Location object at 0x000001CE24685340>,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,2019-12-26 13:00:00,ROCKHAMPTON,SYDNEY,1076.3408690532283,2019-12-26 14:45:00,<scheduling.Trip.Trip object at 0x000001CE245FCA60>,ROC|SYD
989,<scheduling.Location.Location object at 0x000001CE220108E0>,<scheduling.Location.Location object at 0x000001CE246857C0>,2019-12-28 11:30:00,PERTH,PALM_ISLAND,3403.3900325230134,2019-12-28 16:45:00,<scheduling.Trip.Trip object at 0x000001CE245FCAF0>,PER|PAL
990,<scheduling.Location.Location object at 0x000001CE246851C0>,<scheduling.Location.Location object at 0x000001CE22010280>,2019-12-28 16:30:00,HOBART,CAIRNS,2881.665042004383,2019-12-28 21:00:00,<scheduling.Trip.Trip object at 0x000001CE245FCC40>,HOB|CAI
991,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE22010970>,2019-12-28 22:30:00,SYDNEY,ADELAIDE,1186.8780338759996,2019-12-29 00:15:00,<scheduling.Trip.Trip object at 0x000001CE245FCE50>,SYD|ADE
992,<scheduling.Location.Location object at 0x000001CE22010970>,<scheduling.Location.Location object at 0x000001CE220108E0>,2019-12-29 04:30:00,ADELAIDE,PERTH,2128.16939135955,2019-12-29 07:45:00,<scheduling.Trip.Trip object at 0x000001CE245FCFD0>,ADE|PER
993,<scheduling.Location.Location object at 0x000001CE22010280>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-12-29 08:30:00,CAIRNS,MELBOURNE,2323.889342902348,2019-12-29 12:00:00,<scheduling.Trip.Trip object at 0x000001CE245FCDC0>,CAI|MEL
994,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE22010A90>,2019-12-29 17:30:00,SYDNEY,MELBOURNE,742.9951738623648,2019-12-29 18:45:00,<scheduling.Trip.Trip object at 0x000001CE2462B1C0>,SYD|MEL
995,<scheduling.Location.Location object at 0x000001CE220101C0>,<scheduling.Location.Location object at 0x000001CE24685E20>,2019-12-29 18:30:00,BRISBANE,KALGOORLIE,3084.2010999085905,2019-12-29 23:15:00,<scheduling.Trip.Trip object at 0x000001CE2462B160>,BRI|KAL
996,<scheduling.Location.Location object at 0x000001CE1FE7BE50>,<scheduling.Location.Location object at 0x000001CE246852E0>,2019-12-30 04:30:00,SYDNEY,MACKAY,1391.9034308650855,2019-12-30 06:45:00,<scheduling.Trip.Trip object at 0x000001CE2462B0A0>,SYD|MAC
